Temp,Humidity,Presure,Label
30.35,65.78,1012.32,lightly_sunlit
30.37,65.72,1012.29,lightly_sunlit
30.39,65.64,1012.3,lightly_sunlit
30.4,65.63,1012.31,lightly_sunlit
30.42,65.8,1012.31,lightly_sunlit
30.42,66.11,1012.29,lightly_sunlit
30.42,66.69,1012.28,lightly_sunlit
30.42,66.87,1012.29,lightly_sunlit
30.4,66.2,1012.28,lightly_sunlit
30.4,65.74,1012.32,lightly_sunlit
30.38,65.72,1012.32,lightly_sunlit
30.36,66.09,1012.32,lightly_sunlit
30.35,67.13,1012.33,lightly_sunlit
30.35,67.2,1012.33,lightly_sunlit
30.37,66.88,1012.29,lightly_sunlit
30.38,66.65,1012.32,lightly_sunlit
30.39,66.88,1012.31,lightly_sunlit
30.4,67.1,1012.34,lightly_sunlit
30.4,66.89,1012.34,lightly_sunlit
30.42,66.36,1012.34,lightly_sunlit
30.43,66.24,1012.33,lightly_sunlit
30.43,67.26,1012.34,lightly_sunlit
30.4,66.53,1012.35,lightly_sunlit
30.4,65.8,1012.34,lightly_sunlit
30.41,65.47,1012.33,lightly_sunlit
30.41,65.41,1012.35,lightly_sunlit
30.41,65.62,1012.32,lightly_sunlit
30.42,65.22,1012.33,lightly_sunlit
30.42,65.08,1012.33,lightly_sunlit
30.43,65.13,1012.35,lightly_sunlit
30.43,65.04,1012.35,lightly_sunlit
30.44,65.8,1012.33,lightly_sunlit
30.44,65.73,1012.34,lightly_sunlit
30.44,65.95,1012.37,lightly_sunlit
30.44,65.95,1012.38,lightly_sunlit
30.44,66.25,1012.38,lightly_sunlit
30.43,66.33,1012.34,lightly_sunlit
30.45,66.66,1012.35,lightly_sunlit
30.45,66.56,1012.38,lightly_sunlit
30.46,65.93,1012.39,lightly_sunlit
30.48,65.81,1012.4,lightly_sunlit
30.49,66.3,1012.4,lightly_sunlit
30.48,65.97,1012.39,lightly_sunlit
30.46,66.34,1012.39,lightly_sunlit
30.45,65.82,1012.39,lightly_sunlit
30.44,65.36,1012.38,lightly_sunlit
30.45,65.13,1012.38,lightly_sunlit
30.46,64.91,1012.41,lightly_sunlit
30.48,64.84,1012.42,lightly_sunlit
30.5,64.72,1012.42,lightly_sunlit
30.51,64.63,1012.43,lightly_sunlit
30.51,64.7,1012.42,lightly_sunlit
30.51,64.71,1012.41,lightly_sunlit
30.52,65.08,1012.42,lightly_sunlit
30.54,65.82,1012.4,lightly_sunlit
30.53,65.82,1012.42,lightly_sunlit
30.53,66.65,1012.41,lightly_sunlit
30.52,66.53,1012.41,lightly_sunlit
30.53,66.34,1012.4,lightly_sunlit
30.54,66.2,1012.43,lightly_sunlit
30.53,66.09,1012.4,lightly_sunlit
30.55,65.91,1012.43,lightly_sunlit
30.57,65.95,1012.43,lightly_sunlit
30.56,65.64,1012.45,lightly_sunlit
30.55,65.25,1012.43,lightly_sunlit
30.54,64.98,1012.43,lightly_sunlit
30.53,64.76,1012.46,lightly_sunlit
30.51,64.83,1012.42,lightly_sunlit
30.5,65.02,1012.42,lightly_sunlit
30.5,65.43,1012.45,lightly_sunlit
30.48,65.95,1012.44,lightly_sunlit
30.49,66.04,1012.44,lightly_sunlit
30.5,65.6,1012.45,lightly_sunlit
30.52,65.79,1012.43,lightly_sunlit
30.53,65.82,1012.43,lightly_sunlit
30.55,66.08,1012.45,lightly_sunlit
30.58,66.43,1012.45,lightly_sunlit
30.59,66.78,1012.44,lightly_sunlit
30.6,66.81,1012.47,lightly_sunlit
30.59,66.16,1012.47,lightly_sunlit
30.59,66.08,1012.43,lightly_sunlit
30.59,65.91,1012.48,lightly_sunlit
30.59,65.65,1012.48,lightly_sunlit
30.59,65.5,1012.45,lightly_sunlit
30.6,65.53,1012.48,lightly_sunlit
30.59,65.44,1012.45,lightly_sunlit
30.58,65.65,1012.47,lightly_sunlit
30.58,65.63,1012.47,lightly_sunlit
30.59,66.18,1012.48,lightly_sunlit
30.59,67.03,1012.49,lightly_sunlit
30.61,66.6,1012.45,lightly_sunlit
30.6,66.18,1012.47,lightly_sunlit
30.6,65.8,1012.5,lightly_sunlit
30.59,65.6,1012.51,lightly_sunlit
30.58,65.41,1012.5,lightly_sunlit
30.58,65.36,1012.53,lightly_sunlit
30.57,64.94,1012.5,lightly_sunlit
30.57,64.93,1012.49,lightly_sunlit
30.57,64.8,1012.48,lightly_sunlit
30.57,64.79,1012.54,lightly_sunlit
30.56,64.76,1012.51,lightly_sunlit
30.56,64.81,1012.51,lightly_sunlit
30.57,65.04,1012.49,lightly_sunlit
30.57,65.08,1012.53,lightly_sunlit
30.54,65.88,1012.52,lightly_sunlit
30.51,65.78,1012.5,lightly_sunlit
30.51,65.43,1012.51,lightly_sunlit
30.5,65.71,1012.54,lightly_sunlit
30.49,66.57,1012.54,lightly_sunlit
30.49,66.63,1012.51,lightly_sunlit
30.5,66.76,1012.53,lightly_sunlit
30.51,65.98,1012.52,lightly_sunlit
30.53,65.48,1012.53,lightly_sunlit
30.57,65.25,1012.53,lightly_sunlit
30.61,65.28,1012.51,lightly_sunlit
30.61,65.33,1012.51,lightly_sunlit
30.62,65.49,1012.52,lightly_sunlit
30.65,65.55,1012.54,lightly_sunlit
30.66,65.67,1012.49,lightly_sunlit
30.67,65.52,1012.49,lightly_sunlit
30.69,65.74,1012.52,lightly_sunlit
30.7,65.4,1012.5,lightly_sunlit
30.7,64.94,1012.51,lightly_sunlit
30.7,65.38,1012.51,lightly_sunlit
30.71,65.53,1012.5,lightly_sunlit
30.71,65.7,1012.54,lightly_sunlit
30.7,65.5,1012.52,lightly_sunlit
30.69,65.14,1012.54,lightly_sunlit
30.68,65.16,1012.49,lightly_sunlit
30.66,65.11,1012.51,lightly_sunlit
30.65,64.8,1012.5,lightly_sunlit
30.65,64.35,1012.55,lightly_sunlit
30.64,64.23,1012.55,lightly_sunlit
30.65,64.26,1012.55,lightly_sunlit
30.64,64.6,1012.52,lightly_sunlit
30.62,64.42,1012.53,lightly_sunlit
30.59,64.69,1012.53,lightly_sunlit
30.57,66.01,1012.55,lightly_sunlit
30.54,66.35,1012.55,lightly_sunlit
30.53,65.19,1012.53,lightly_sunlit
30.53,64.87,1012.54,lightly_sunlit
30.51,64.84,1012.53,lightly_sunlit
30.49,65.19,1012.55,lightly_sunlit
30.48,65.55,1012.55,lightly_sunlit
30.46,66.25,1012.51,lightly_sunlit
30.45,66.58,1012.55,lightly_sunlit
30.42,66.12,1012.56,lightly_sunlit
30.4,66.38,1012.56,lightly_sunlit
30.39,67.38,1012.5,lightly_sunlit
30.39,66.21,1012.55,lightly_sunlit
30.39,65.64,1012.54,lightly_sunlit
30.39,65.31,1012.55,lightly_sunlit
30.41,65.03,1012.56,lightly_sunlit
30.42,64.89,1012.54,lightly_sunlit
30.43,64.9,1012.54,lightly_sunlit
30.44,64.88,1012.57,lightly_sunlit
30.45,64.8,1012.59,lightly_sunlit
30.45,65.01,1012.56,lightly_sunlit
30.45,65.21,1012.57,lightly_sunlit
30.43,65.15,1012.59,lightly_sunlit
30.41,67.02,1012.58,lightly_sunlit
30.4,67.58,1012.57,lightly_sunlit
30.35,67.48,1012.56,lightly_sunlit
30.33,67.1,1012.56,lightly_sunlit
30.3,66.62,1012.57,lightly_sunlit
30.29,66.4,1012.54,lightly_sunlit
30.29,66.45,1012.56,lightly_sunlit
30.29,66.61,1012.58,lightly_sunlit
30.31,66.83,1012.58,lightly_sunlit
30.32,66.97,1012.56,lightly_sunlit
30.32,67,1012.55,lightly_sunlit
30.33,67.01,1012.55,lightly_sunlit
30.36,66.79,1012.55,lightly_sunlit
30.37,66.52,1012.57,lightly_sunlit
30.38,66.53,1012.53,lightly_sunlit
30.39,66.88,1012.58,lightly_sunlit
30.4,66.87,1012.57,lightly_sunlit
30.38,66.99,1012.57,lightly_sunlit
30.35,66.98,1012.56,lightly_sunlit
30.33,66.82,1012.58,lightly_sunlit
30.33,66.83,1012.52,lightly_sunlit
30.34,66.6,1012.53,lightly_sunlit
30.37,66.21,1012.58,lightly_sunlit
30.38,66.7,1012.59,lightly_sunlit
30.4,67.2,1012.56,lightly_sunlit
30.43,67.31,1012.57,lightly_sunlit
30.46,67.46,1012.59,lightly_sunlit
30.44,66.35,1012.55,lightly_sunlit
30.42,66.32,1012.56,lightly_sunlit
30.41,66.29,1012.6,lightly_sunlit
30.42,66.78,1012.57,lightly_sunlit
30.43,66.24,1012.58,lightly_sunlit
30.42,65.74,1012.56,lightly_sunlit
30.42,65.67,1012.58,lightly_sunlit
30.44,66.08,1012.56,lightly_sunlit
30.45,66.43,1012.6,lightly_sunlit
30.43,65.77,1012.57,lightly_sunlit
30.44,65.87,1012.56,lightly_sunlit
30.45,66.24,1012.54,lightly_sunlit
30.46,66.25,1012.58,lightly_sunlit
30.48,66.24,1012.57,lightly_sunlit
30.49,66.61,1012.55,lightly_sunlit
30.48,66.51,1012.55,lightly_sunlit
30.47,65.89,1012.56,lightly_sunlit
30.44,66.28,1012.58,lightly_sunlit
30.42,66.38,1012.58,lightly_sunlit
30.41,67.24,1012.56,lightly_sunlit
30.39,66.69,1012.56,lightly_sunlit
30.39,65.7,1012.59,lightly_sunlit
30.39,66.59,1012.6,lightly_sunlit
30.38,67.41,1012.6,lightly_sunlit
30.37,67.17,1012.58,lightly_sunlit
30.34,66.69,1012.59,lightly_sunlit
30.34,66.89,1012.58,lightly_sunlit
30.34,67.34,1012.57,lightly_sunlit
30.33,67.4,1012.57,lightly_sunlit
30.33,67.64,1012.57,lightly_sunlit
30.31,67.19,1012.58,lightly_sunlit
30.28,66.43,1012.56,lightly_sunlit
30.27,67.77,1012.6,lightly_sunlit
30.22,67.59,1012.6,lightly_sunlit
30.21,67.36,1012.58,lightly_sunlit
30.2,66.87,1012.54,lightly_sunlit
30.22,66.94,1012.56,lightly_sunlit
30.24,66.76,1012.58,lightly_sunlit
30.27,66.5,1012.57,lightly_sunlit
30.3,66.37,1012.57,lightly_sunlit
30.35,66.15,1012.58,lightly_sunlit
30.38,65.81,1012.56,lightly_sunlit
30.39,65.92,1012.58,lightly_sunlit
30.38,66.25,1012.57,lightly_sunlit
30.38,66.32,1012.58,lightly_sunlit
30.37,65.84,1012.58,lightly_sunlit
30.37,65.52,1012.56,lightly_sunlit
30.35,65.65,1012.58,lightly_sunlit
30.34,65.78,1012.6,lightly_sunlit
30.33,66.3,1012.6,lightly_sunlit
30.32,66.65,1012.57,lightly_sunlit
30.32,66.39,1012.57,lightly_sunlit
30.31,66.15,1012.59,lightly_sunlit
30.32,65.98,1012.59,lightly_sunlit
30.33,65.91,1012.58,lightly_sunlit
30.33,65.62,1012.59,lightly_sunlit
30.34,65.52,1012.59,lightly_sunlit
30.35,65.32,1012.58,lightly_sunlit
30.38,65.39,1012.57,lightly_sunlit
30.41,65.43,1012.58,lightly_sunlit
30.42,65.41,1012.58,lightly_sunlit
30.43,65.41,1012.58,lightly_sunlit
30.43,65.64,1012.57,lightly_sunlit
30.43,65.72,1012.55,lightly_sunlit
30.46,66.82,1012.55,lightly_sunlit
30.48,67.03,1012.53,lightly_sunlit
30.51,66.61,1012.55,lightly_sunlit
30.55,66.28,1012.53,lightly_sunlit
30.58,66.35,1012.53,lightly_sunlit
30.61,65.97,1012.56,lightly_sunlit
30.63,65.57,1012.47,lightly_sunlit
30.64,65.14,1012.55,lightly_sunlit
30.67,65.24,1012.51,lightly_sunlit
30.71,65.89,1012.51,lightly_sunlit
30.72,65.87,1012.51,lightly_sunlit
30.75,65.2,1012.54,lightly_sunlit
30.76,65.01,1012.5,lightly_sunlit
30.8,64.74,1012.52,lightly_sunlit
30.81,64.63,1012.49,lightly_sunlit
30.83,64.58,1012.49,lightly_sunlit
30.85,64.48,1012.52,lightly_sunlit
30.87,64.42,1012.52,lightly_sunlit
30.9,64.69,1012.54,lightly_sunlit
30.93,64.6,1012.53,lightly_sunlit
30.94,64.57,1012.53,lightly_sunlit
30.96,64.73,1012.52,lightly_sunlit
30.96,64.66,1012.54,lightly_sunlit
30.97,64.26,1012.52,lightly_sunlit
30.98,64.09,1012.56,lightly_sunlit
30.98,64.29,1012.55,lightly_sunlit
30.99,64.27,1012.55,lightly_sunlit
31,65.06,1012.52,lightly_sunlit
31.01,64.78,1012.52,lightly_sunlit
31,64.41,1012.52,lightly_sunlit
31,64.78,1012.52,lightly_sunlit
30.99,64.29,1012.53,lightly_sunlit
30.99,64.07,1012.54,lightly_sunlit
30.99,64.22,1012.53,lightly_sunlit
31,64.21,1012.53,lightly_sunlit
31,64.05,1012.51,lightly_sunlit
31.02,64.02,1012.5,lightly_sunlit
31.04,63.99,1012.52,lightly_sunlit
31.04,64.36,1012.51,lightly_sunlit
31,64.27,1012.48,lightly_sunlit
30.99,64.18,1012.52,lightly_sunlit
30.98,64.05,1012.52,lightly_sunlit
30.97,63.95,1012.51,lightly_sunlit
30.95,64.31,1012.54,lightly_sunlit
30.93,64.47,1012.52,lightly_sunlit
30.9,64.6,1012.55,lightly_sunlit
30.85,64.65,1012.53,lightly_sunlit
30.82,64.75,1012.51,lightly_sunlit
30.8,64.99,1012.51,lightly_sunlit
30.78,65.12,1012.51,lightly_sunlit
30.78,65.04,1012.51,lightly_sunlit
30.79,64.75,1012.52,lightly_sunlit
30.8,64.75,1012.49,lightly_sunlit
30.8,64.38,1012.51,lightly_sunlit
30.78,64.3,1012.49,lightly_sunlit
30.74,65.11,1012.49,lightly_sunlit
30.71,64.48,1012.5,lightly_sunlit
30.69,64.18,1012.46,lightly_sunlit
30.68,64.14,1012.48,lightly_sunlit
30.66,64.12,1012.48,lightly_sunlit
30.65,64.25,1012.51,lightly_sunlit
30.64,64.19,1012.5,lightly_sunlit
30.62,64.05,1012.47,lightly_sunlit
30.6,64.07,1012.51,lightly_sunlit
30.59,64.42,1012.51,lightly_sunlit
30.59,64.29,1012.51,lightly_sunlit
30.58,64.6,1012.5,lightly_sunlit
30.55,64.32,1012.49,lightly_sunlit
30.54,64.14,1012.52,lightly_sunlit
30.53,64.12,1012.48,lightly_sunlit
30.54,64.2,1012.52,lightly_sunlit
30.55,64.55,1012.49,lightly_sunlit
30.56,64.93,1012.49,lightly_sunlit
30.55,65.07,1012.51,lightly_sunlit
30.56,64.79,1012.52,lightly_sunlit
30.55,64.9,1012.51,lightly_sunlit
30.55,64.56,1012.53,lightly_sunlit
30.55,64.42,1012.47,lightly_sunlit
30.55,64.34,1012.49,lightly_sunlit
30.57,64.58,1012.53,lightly_sunlit
30.62,64.9,1012.44,lightly_sunlit
30.69,64.79,1012.48,lightly_sunlit
30.74,64.74,1012.49,lightly_sunlit
30.77,64.7,1012.48,lightly_sunlit
30.79,64.62,1012.5,lightly_sunlit
30.81,64.55,1012.51,lightly_sunlit
30.8,64.57,1012.47,lightly_sunlit
30.79,64.37,1012.49,lightly_sunlit
30.79,64.32,1012.52,lightly_sunlit
30.78,64.12,1012.49,lightly_sunlit
30.78,64.17,1012.51,lightly_sunlit
30.76,64.34,1012.49,lightly_sunlit
30.76,64.64,1012.47,lightly_sunlit
30.76,65.04,1012.5,lightly_sunlit
30.75,65.35,1012.5,lightly_sunlit
30.75,65,1012.52,lightly_sunlit
30.72,65.36,1012.51,lightly_sunlit
30.66,65.83,1012.47,lightly_sunlit
30.61,65.77,1012.5,lightly_sunlit
30.57,65.56,1012.51,lightly_sunlit
30.58,65.24,1012.51,lightly_sunlit
30.62,65.34,1012.53,lightly_sunlit
30.64,65.2,1012.48,lightly_sunlit
30.68,65.07,1012.48,lightly_sunlit
30.74,64.98,1012.46,lightly_sunlit
30.76,64.89,1012.48,lightly_sunlit
30.76,65.4,1012.48,lightly_sunlit
30.77,65.34,1012.5,lightly_sunlit
30.78,65.12,1012.48,lightly_sunlit
30.78,64.93,1012.49,lightly_sunlit
30.77,65.03,1012.5,lightly_sunlit
30.79,65.19,1012.47,lightly_sunlit
30.78,65.44,1012.5,lightly_sunlit
30.77,65.47,1012.51,lightly_sunlit
30.75,65.55,1012.52,lightly_sunlit
30.74,65.49,1012.5,lightly_sunlit
30.73,65.43,1012.52,lightly_sunlit
30.69,65.19,1012.48,lightly_sunlit
30.68,65.14,1012.46,lightly_sunlit
30.67,65.18,1012.5,lightly_sunlit
30.66,64.59,1012.48,lightly_sunlit
30.65,64.86,1012.47,lightly_sunlit
30.64,64.64,1012.45,lightly_sunlit
30.62,64.92,1012.49,lightly_sunlit
30.61,65.1,1012.48,lightly_sunlit
30.62,65.28,1012.5,lightly_sunlit
30.61,65.34,1012.51,lightly_sunlit
30.62,65.32,1012.45,lightly_sunlit
30.63,65.33,1012.51,lightly_sunlit
30.63,65.99,1012.49,lightly_sunlit
30.61,66.09,1012.47,lightly_sunlit
30.59,66.13,1012.49,lightly_sunlit
30.58,66.21,1012.49,lightly_sunlit
30.57,66.18,1012.5,lightly_sunlit
30.57,66.12,1012.51,lightly_sunlit
30.55,65.89,1012.5,lightly_sunlit
30.55,66.47,1012.52,lightly_sunlit
30.55,66.41,1012.48,lightly_sunlit
30.56,66.26,1012.48,lightly_sunlit
30.57,65.95,1012.48,lightly_sunlit
30.58,66.01,1012.47,lightly_sunlit
30.58,65.63,1012.49,lightly_sunlit
30.59,65.5,1012.51,lightly_sunlit
30.58,65.68,1012.52,lightly_sunlit
30.59,65.55,1012.5,lightly_sunlit
30.58,65.46,1012.49,lightly_sunlit
30.57,65.31,1012.46,lightly_sunlit
30.56,65.3,1012.48,lightly_sunlit
30.56,65.81,1012.49,lightly_sunlit
30.56,65.28,1012.49,lightly_sunlit
30.52,65.48,1012.49,lightly_sunlit
30.5,66.05,1012.51,lightly_sunlit
30.49,65.91,1012.52,lightly_sunlit
30.49,66.12,1012.51,lightly_sunlit
30.49,66.5,1012.53,lightly_sunlit
30.47,67.05,1012.52,lightly_sunlit
30.45,67.17,1012.52,lightly_sunlit
30.45,66.36,1012.51,lightly_sunlit
30.45,66.66,1012.52,lightly_sunlit
30.47,66.25,1012.53,lightly_sunlit
30.5,65.97,1012.53,lightly_sunlit
30.52,66.17,1012.51,lightly_sunlit
30.53,66.53,1012.48,lightly_sunlit
30.51,66.15,1012.53,lightly_sunlit
30.48,66.26,1012.51,lightly_sunlit
30.48,66.82,1012.51,lightly_sunlit
30.49,66.59,1012.5,lightly_sunlit
30.49,66.37,1012.51,lightly_sunlit
30.5,66.33,1012.5,lightly_sunlit
30.51,66.04,1012.52,lightly_sunlit
30.52,65.91,1012.53,lightly_sunlit
30.54,65.84,1012.51,lightly_sunlit
30.54,65.9,1012.52,lightly_sunlit
30.54,66.12,1012.51,lightly_sunlit
30.55,66.37,1012.5,lightly_sunlit
30.55,67.73,1012.51,lightly_sunlit
30.53,66.6,1012.49,lightly_sunlit
30.5,66.3,1012.51,lightly_sunlit
30.48,66.62,1012.49,lightly_sunlit
30.49,67.37,1012.49,lightly_sunlit
30.49,67.22,1012.5,lightly_sunlit
30.49,67.14,1012.51,lightly_sunlit
30.49,66.9,1012.48,lightly_sunlit
30.5,66.73,1012.47,lightly_sunlit
30.52,66.62,1012.47,lightly_sunlit
30.56,66.12,1012.47,lightly_sunlit
30.61,65.79,1012.46,lightly_sunlit
30.65,65.75,1012.44,lightly_sunlit
30.71,65.83,1012.45,lightly_sunlit
30.77,65.23,1012.48,lightly_sunlit
30.84,64.96,1012.46,lightly_sunlit
30.9,64.75,1012.45,lightly_sunlit
30.94,64.58,1012.5,lightly_sunlit
30.96,64.62,1012.49,lightly_sunlit
30.99,64.54,1012.49,lightly_sunlit
30.99,64.53,1012.5,lightly_sunlit
30.98,64.29,1012.5,lightly_sunlit
30.97,63.99,1012.51,lightly_sunlit
30.94,63.77,1012.49,lightly_sunlit
30.9,63.72,1012.5,lightly_sunlit
30.88,64.64,1012.49,lightly_sunlit
30.83,64.5,1012.47,lightly_sunlit
30.83,65.03,1012.48,lightly_sunlit
30.82,65.48,1012.49,lightly_sunlit
30.82,65.41,1012.47,lightly_sunlit
30.82,64.58,1012.48,lightly_sunlit
30.81,64.19,1012.45,lightly_sunlit
30.79,64.23,1012.47,lightly_sunlit
30.78,64.2,1012.45,lightly_sunlit
30.78,64.08,1012.46,lightly_sunlit
30.78,64.36,1012.46,lightly_sunlit
30.77,64.92,1012.48,lightly_sunlit
30.75,65.47,1012.48,lightly_sunlit
30.72,65.19,1012.48,lightly_sunlit
30.72,64.89,1012.46,lightly_sunlit
30.73,65.38,1012.45,lightly_sunlit
30.72,64.67,1012.47,lightly_sunlit
30.74,64.76,1012.47,lightly_sunlit
30.74,64.67,1012.51,lightly_sunlit
30.74,65.09,1012.48,lightly_sunlit
30.75,65.12,1012.46,lightly_sunlit
30.78,64.93,1012.46,lightly_sunlit
30.81,64.82,1012.45,lightly_sunlit
30.81,65.22,1012.46,lightly_sunlit
30.81,65.52,1012.48,lightly_sunlit
30.82,64.93,1012.48,lightly_sunlit
30.8,65.19,1012.45,lightly_sunlit
30.79,65,1012.48,lightly_sunlit
30.78,64.89,1012.47,lightly_sunlit
30.77,64.87,1012.49,lightly_sunlit
30.77,64.87,1012.48,lightly_sunlit
30.75,65.09,1012.49,lightly_sunlit
30.76,65.42,1012.46,lightly_sunlit
30.76,65.52,1012.45,lightly_sunlit
30.75,65.72,1012.51,lightly_sunlit
30.73,65.41,1012.49,lightly_sunlit
30.73,65.38,1012.47,lightly_sunlit
30.72,65.31,1012.49,lightly_sunlit
30.72,65.24,1012.47,lightly_sunlit
30.72,65.65,1012.47,lightly_sunlit
30.71,65.58,1012.46,lightly_sunlit
30.66,65.9,1012.48,lightly_sunlit
30.63,65.9,1012.44,lightly_sunlit
30.62,65.61,1012.49,lightly_sunlit
30.62,65.4,1012.44,lightly_sunlit
30.64,65.12,1012.46,lightly_sunlit
30.64,64.98,1012.47,lightly_sunlit
30.65,65.3,1012.47,lightly_sunlit
30.66,65.41,1012.43,lightly_sunlit
30.67,65.41,1012.46,lightly_sunlit
30.65,65.8,1012.45,lightly_sunlit
30.65,65.39,1012.48,lightly_sunlit
30.63,65.37,1012.49,lightly_sunlit
30.62,65.12,1012.47,lightly_sunlit
30.62,65.05,1012.51,lightly_sunlit
30.62,65.12,1012.46,lightly_sunlit
30.6,64.85,1012.49,lightly_sunlit
30.57,65.09,1012.5,lightly_sunlit
30.55,64.96,1012.5,lightly_sunlit
30.54,64.78,1012.51,lightly_sunlit
30.52,64.95,1012.49,lightly_sunlit
30.49,65.23,1012.47,lightly_sunlit
30.46,65.78,1012.52,lightly_sunlit
30.43,66.19,1012.49,lightly_sunlit
30.42,66.23,1012.49,lightly_sunlit
30.43,66.06,1012.5,lightly_sunlit
30.43,66.15,1012.55,lightly_sunlit
30.43,65.98,1012.52,lightly_sunlit
30.45,66.17,1012.53,lightly_sunlit
30.44,65.38,1012.55,lightly_sunlit
30.44,65.12,1012.51,lightly_sunlit
30.42,64.74,1012.54,lightly_sunlit
30.41,64.74,1012.5,lightly_sunlit
30.39,65.01,1012.52,lightly_sunlit
30.4,65.28,1012.5,lightly_sunlit
30.41,65.35,1012.5,lightly_sunlit
30.42,66.11,1012.51,lightly_sunlit
30.44,66.58,1012.48,lightly_sunlit
30.47,66.78,1012.51,lightly_sunlit
30.5,66.71,1012.5,lightly_sunlit
30.51,66.91,1012.5,lightly_sunlit
30.52,66.46,1012.5,lightly_sunlit
30.52,65.78,1012.49,lightly_sunlit
30.52,65.49,1012.49,lightly_sunlit
30.53,65.65,1012.5,lightly_sunlit
30.51,65.45,1012.53,lightly_sunlit
30.5,64.87,1012.5,lightly_sunlit
30.49,64.66,1012.52,lightly_sunlit
30.48,64.75,1012.5,lightly_sunlit
30.47,64.73,1012.48,lightly_sunlit
30.48,64.83,1012.48,lightly_sunlit
30.48,64.67,1012.5,lightly_sunlit
30.49,64.8,1012.53,lightly_sunlit
30.5,65.17,1012.51,lightly_sunlit
30.5,65.25,1012.53,lightly_sunlit
30.51,64.92,1012.53,lightly_sunlit
30.51,65.05,1012.53,lightly_sunlit
30.52,65.3,1012.51,lightly_sunlit
30.53,65.4,1012.52,lightly_sunlit
30.55,65.32,1012.49,lightly_sunlit
30.56,65.45,1012.51,lightly_sunlit
30.55,65.43,1012.5,lightly_sunlit
30.54,65.79,1012.5,lightly_sunlit
30.53,66.17,1012.52,lightly_sunlit
30.52,66.25,1012.54,lightly_sunlit
30.49,66.5,1012.51,lightly_sunlit
30.49,66.87,1012.54,lightly_sunlit
30.45,65.92,1012.53,lightly_sunlit
30.45,66.18,1012.52,lightly_sunlit
30.45,65.76,1012.52,lightly_sunlit
30.45,65.77,1012.52,lightly_sunlit
30.46,65.53,1012.55,lightly_sunlit
30.45,65.29,1012.54,lightly_sunlit
30.45,65.42,1012.52,lightly_sunlit
30.43,65.64,1012.52,lightly_sunlit
30.43,65.7,1012.54,lightly_sunlit
30.43,65.63,1012.53,lightly_sunlit
30.44,65.6,1012.52,lightly_sunlit
30.44,65.58,1012.56,lightly_sunlit
30.42,65.79,1012.52,lightly_sunlit
30.42,65.71,1012.54,lightly_sunlit
30.41,65.45,1012.54,lightly_sunlit
30.41,65.67,1012.53,lightly_sunlit
30.42,65.43,1012.52,lightly_sunlit
30.41,66.05,1012.52,lightly_sunlit
30.4,65.56,1012.51,lightly_sunlit
30.38,65.65,1012.53,lightly_sunlit
30.38,66.39,1012.53,lightly_sunlit
30.41,66.34,1012.51,lightly_sunlit
30.49,65.76,1012.52,lightly_sunlit
30.52,65.72,1012.54,lightly_sunlit
30.54,65.79,1012.51,lightly_sunlit
30.58,65.66,1012.54,lightly_sunlit
30.61,65.53,1012.56,lightly_sunlit
30.64,65.45,1012.52,lightly_sunlit
30.67,65.25,1012.46,lightly_sunlit
30.71,65.05,1012.51,lightly_sunlit
30.73,65.12,1012.54,lightly_sunlit
30.74,65.18,1012.53,lightly_sunlit
30.77,65.3,1012.51,lightly_sunlit
30.79,65.08,1012.53,lightly_sunlit
30.82,64.79,1012.53,lightly_sunlit
30.85,64.57,1012.51,lightly_sunlit
30.87,64.57,1012.52,lightly_sunlit
30.89,64.85,1012.49,lightly_sunlit
30.92,64.76,1012.53,lightly_sunlit
30.93,64.56,1012.49,lightly_sunlit
30.95,64.91,1012.5,lightly_sunlit
30.97,65.07,1012.48,lightly_sunlit
30.97,65.01,1012.49,lightly_sunlit
30.99,64.81,1012.5,lightly_sunlit
30.99,64.47,1012.51,lightly_sunlit
31.01,64.69,1012.52,lightly_sunlit
31.01,65.33,1012.49,lightly_sunlit
31.02,64.91,1012.54,lightly_sunlit
31,64.52,1012.49,lightly_sunlit
30.97,64.42,1012.5,lightly_sunlit
30.93,64.07,1012.5,lightly_sunlit
30.91,64.02,1012.52,lightly_sunlit
30.89,64.52,1012.48,lightly_sunlit
30.88,64.75,1012.45,lightly_sunlit
30.84,64.79,1012.48,lightly_sunlit
30.82,64.72,1012.44,lightly_sunlit
30.83,64.79,1012.47,lightly_sunlit
30.82,64.93,1012.47,lightly_sunlit
30.82,65.07,1012.47,lightly_sunlit
30.82,65.17,1012.48,lightly_sunlit
30.82,65.63,1012.48,lightly_sunlit
30.81,65.62,1012.48,lightly_sunlit
30.78,64.9,1012.49,lightly_sunlit
30.77,64.58,1012.46,lightly_sunlit
30.73,65.29,1012.48,lightly_sunlit
30.73,64.61,1012.48,lightly_sunlit
30.71,64.8,1012.47,lightly_sunlit
30.71,64.96,1012.47,lightly_sunlit
30.71,64.74,1012.43,lightly_sunlit
30.72,65.34,1012.45,lightly_sunlit
30.71,65.74,1012.47,lightly_sunlit
30.69,65.83,1012.42,lightly_sunlit
30.71,66,1012.45,lightly_sunlit
30.72,65.8,1012.46,lightly_sunlit
30.74,65.63,1012.47,lightly_sunlit
30.76,65.47,1012.44,lightly_sunlit
30.78,65.59,1012.48,lightly_sunlit
30.79,65.64,1012.46,lightly_sunlit
